"Pathway_Code","Pathway_Name","Gene"
"EMO","Extracellular matrix organization","ITGB4"
"EMO","Extracellular matrix organization","ITGB5"
"EMO","Extracellular matrix organization","ITGB6"
"EMO","Extracellular matrix organization","ITGB7"
"EMO","Extracellular matrix organization","ITGB8"
"EMO","Extracellular matrix organization","JAM2"
"EMO","Extracellular matrix organization","JAM3"
"EMO","Extracellular matrix organization","KDR"
"EMO","Extracellular matrix organization","KLK2"
"EMO","Extracellular matrix organization","KLK7"
"EMO","Extracellular matrix organization","KLKB1"
"EMO","Extracellular matrix organization","LAMA1"
"EMO","Extracellular matrix organization","LAMA2"
"EMO","Extracellular matrix organization","LAMA3"
"EMO","Extracellular matrix organization","LAMA4"
"EMO","Extracellular matrix organization","LAMA5"
"EMO","Extracellular matrix organization","LAMB1"
"EMO","Extracellular matrix organization","LAMB2"
"EMO","Extracellular matrix organization","LAMB3"
"EMO","Extracellular matrix organization","LAMC1"
"EMO","Extracellular matrix organization","LAMC2"
"EMO","Extracellular matrix organization","LAMC3"
"EMO","Extracellular matrix organization","LOX"
"EMO","Extracellular matrix organization","LOXL1"
"EMO","Extracellular matrix organization","LOXL2"
"EMO","Extracellular matrix organization","LOXL3"
"EMO","Extracellular matrix organization","LOXL4"
"EMO","Extracellular matrix organization","LRP4"
"EMO","Extracellular matrix organization","LTBP1"
"EMO","Extracellular matrix organization","LTBP2"
"EMO","Extracellular matrix organization","LTBP3"
"EMO","Extracellular matrix organization","LTBP4"
"EMO","Extracellular matrix organization","LUM"
"EMO","Extracellular matrix organization","MADCAM1"
"EMO","Extracellular matrix organization","MATN1"
"EMO","Extracellular matrix organization","MATN3"
"EMO","Extracellular matrix organization","MATN4"
"EMO","Extracellular matrix organization","MFAP2"
"EMO","Extracellular matrix organization","MFAP3"
"EMO","Extracellular matrix organization","MFAP4"
"EMO","Extracellular matrix organization","MFAP5"
"EMO","Extracellular matrix organization","MMP1"
"EMO","Extracellular matrix organization","MMP10"
"EMO","Extracellular matrix organization","MMP11"
"EMO","Extracellular matrix organization","MMP12"
"EMO","Extracellular matrix organization","MMP13"
"EMO","Extracellular matrix organization","MMP14"
"EMO","Extracellular matrix organization","MMP15"
"EMO","Extracellular matrix organization","MMP16"
"EMO","Extracellular matrix organization","MMP17"
"EMO","Extracellular matrix organization","MMP19"
"EMO","Extracellular matrix organization","MMP2"
"EMO","Extracellular matrix organization","MMP20"
"EMO","Extracellular matrix organization","MMP24"
"EMO","Extracellular matrix organization","MMP25"
"EMO","Extracellular matrix organization","MMP3"
"EMO","Extracellular matrix organization","MMP7"
"EMO","Extracellular matrix organization","MMP8"
"EMO","Extracellular matrix organization","MMP9"
"EMO","Extracellular matrix organization","MUSK"
"EMO","Extracellular matrix organization","NCAM1"
"EMO","Extracellular matrix organization","NCAN"
"EMO","Extracellular matrix organization","NCSTN"
"EMO","Extracellular matrix organization","NID1"
"EMO","Extracellular matrix organization","NID2"
"EMO","Extracellular matrix organization","NRXN1"
"EMO","Extracellular matrix organization","NTN4"
"EMO","Extracellular matrix organization","OPTC"
"EMO","Extracellular matrix organization","P3H1"
"EMO","Extracellular matrix organization","P3H2"
"EMO","Extracellular matrix organization","P3H3"
"EMO","Extracellular matrix organization","P4HA1"
"EMO","Extracellular matrix organization","P4HA2"
"EMO","Extracellular matrix organization","P4HA3"
"EMO","Extracellular matrix organization","P4HB"
"EMO","Extracellular matrix organization","PCOLCE"
"EMO","Extracellular matrix organization","PCOLCE2"
"EMO","Extracellular matrix organization","PDGFA"
"EMO","Extracellular matrix organization","PDGFB"
"EMO","Extracellular matrix organization","PECAM1"
"EMO","Extracellular matrix organization","PHYKPL"
"EMO","Extracellular matrix organization","PLEC"
"EMO","Extracellular matrix organization","PLG"
"EMO","Extracellular matrix organization","PLOD1"
"EMO","Extracellular matrix organization","PLOD2"
"EMO","Extracellular matrix organization","PLOD3"
"EMO","Extracellular matrix organization","PPIB"
"EMO","Extracellular matrix organization","PRKCA"
"EMO","Extracellular matrix organization","PRSS1"
"EMO","Extracellular matrix organization","PRSS2"
"EMO","Extracellular matrix organization","PSEN1"
"EMO","Extracellular matrix organization","PTPRS"
"EMO","Extracellular matrix organization","PXDN"
"EMO","Extracellular matrix organization","SCUBE1"
"EMO","Extracellular matrix organization","SCUBE3"
"EMO","Extracellular matrix organization","SDC1"
"EMO","Extracellular matrix organization","SDC2"
"EMO","Extracellular matrix organization","SDC3"
"EMO","Extracellular matrix organization","SDC4"
"EMO","Extracellular matrix organization","SERPINE1"
"EMO","Extracellular matrix organization","SERPINH1"
"EMO","Extracellular matrix organization","SGCA"
"EMO","Extracellular matrix organization","SGCB"
"EMO","Extracellular matrix organization","SGCD"
"EMO","Extracellular matrix organization","SGCE"
"EMO","Extracellular matrix organization","SGCG"
"EMO","Extracellular matrix organization","SGCZ"
"EMO","Extracellular matrix organization","SH3PXD2A"
"EMO","Extracellular matrix organization","SNTA1"
"EMO","Extracellular matrix organization","SNTB1"
"EMO","Extracellular matrix organization","SNTB2"
"EMO","Extracellular matrix organization","SNTG2"
"EMO","Extracellular matrix organization","SPARC"
"EMO","Extracellular matrix organization","SPOCK3"
"EMO","Extracellular matrix organization","SPP1"
"EMO","Extracellular matrix organization","SSPN"
"EMO","Extracellular matrix organization","TGFB1"
"EMO","Extracellular matrix organization","TGFB2"
"EMO","Extracellular matrix organization","TGFB3"
"EMO","Extracellular matrix organization","THBS1"
"EMO","Extracellular matrix organization","TIMP1"
"EMO","Extracellular matrix organization","TIMP2"
"EMO","Extracellular matrix organization","TLL1"
"EMO","Extracellular matrix organization","TLL2"
"EMO","Extracellular matrix organization","TMPRSS6"
"EMO","Extracellular matrix organization","TNC"
"EMO","Extracellular matrix organization","TNN"
"EMO","Extracellular matrix organization","TNR"
"EMO","Extracellular matrix organization","TNXB"
"EMO","Extracellular matrix organization","TPSAB1"
"EMO","Extracellular matrix organization","TRAPPC4"
"EMO","Extracellular matrix organization","TTR"
"EMO","Extracellular matrix organization","UTRN"
"EMO","Extracellular matrix organization","VCAM1"
"EMO","Extracellular matrix organization","VCAN"
"EMO","Extracellular matrix organization","VTN"
"EMO","Extracellular matrix organization","VWF"
"Glycolysis","Glycolysis","ABCB6"
"Glycolysis","Glycolysis","ADORA2B"
"Glycolysis","Glycolysis","AGL"
"Glycolysis","Glycolysis","AGRN"
"Glycolysis","Glycolysis","AK3"
"Glycolysis","Glycolysis","AK4"
"Glycolysis","Glycolysis","AKR1A1"
"Glycolysis","Glycolysis","ALDH7A1"
"Glycolysis","Glycolysis","ALDH9A1"
"Glycolysis","Glycolysis","ALDOA"
"Glycolysis","Glycolysis","ALDOB"
"Glycolysis","Glycolysis","ALG1"
"Glycolysis","Glycolysis","ANG"
"Glycolysis","Glycolysis","ANGPTL4"
"Glycolysis","Glycolysis","ANKZF1"
"Glycolysis","Glycolysis","ARPP19"
"Glycolysis","Glycolysis","ARTN"
"Glycolysis","Glycolysis","AURKA"
"Glycolysis","Glycolysis","B3GALT6"
"Glycolysis","Glycolysis","B3GAT1"
"Glycolysis","Glycolysis","B3GAT3"
"Glycolysis","Glycolysis","B3GNT3"
"Glycolysis","Glycolysis","B4GALT1"
"Glycolysis","Glycolysis","B4GALT2"
"Glycolysis","Glycolysis","B4GALT4"
"Glycolysis","Glycolysis","B4GALT7"
"Glycolysis","Glycolysis","BIK"
"Glycolysis","Glycolysis","BPNT1"
"Glycolysis","Glycolysis","CACNA1H"
"Glycolysis","Glycolysis","CAPN5"
"Glycolysis","Glycolysis","CASP6"
"Glycolysis","Glycolysis","CD44"
"Glycolysis","Glycolysis","CDK1"
"Glycolysis","Glycolysis","CENPA"
"Glycolysis","Glycolysis","CHPF"
"Glycolysis","Glycolysis","CHPF2"
"Glycolysis","Glycolysis","CHST1"
"Glycolysis","Glycolysis","CHST12"
"Glycolysis","Glycolysis","CHST2"
"Glycolysis","Glycolysis","CHST4"
"Glycolysis","Glycolysis","CHST6"
"Glycolysis","Glycolysis","CITED2"
"Glycolysis","Glycolysis","CLDN3"
"Glycolysis","Glycolysis","CLDN9"
"Glycolysis","Glycolysis","CLN6"
"Glycolysis","Glycolysis","COG2"
"Glycolysis","Glycolysis","COL5A1"
"Glycolysis","Glycolysis","COPB2"
"Glycolysis","Glycolysis","CTH"
"Glycolysis","Glycolysis","CXCR4"
"Glycolysis","Glycolysis","CYB5A"
"Glycolysis","Glycolysis","DCN"
"Glycolysis","Glycolysis","DDIT4"
"Glycolysis","Glycolysis","DEPDC1"
"Glycolysis","Glycolysis","DLD"
"Glycolysis","Glycolysis","DPYSL4"
"Glycolysis","Glycolysis","DSC2"
"Glycolysis","Glycolysis","ECD"
"Glycolysis","Glycolysis","EFNA3"
"Glycolysis","Glycolysis","EGFR"
"Glycolysis","Glycolysis","EGLN3"
"Glycolysis","Glycolysis","ELF3"
"Glycolysis","Glycolysis","ENO1"
"Glycolysis","Glycolysis","ENO2"
"Glycolysis","Glycolysis","ERO1A"
"Glycolysis","Glycolysis","EXT1"
"Glycolysis","Glycolysis","EXT2"
"Glycolysis","Glycolysis","FAM162A"
"Glycolysis","Glycolysis","FBP2"
"Glycolysis","Glycolysis","FKBP4"
"Glycolysis","Glycolysis","FUT8"
"Glycolysis","Glycolysis","G6PD"
"Glycolysis","Glycolysis","GAL3ST1"
"Glycolysis","Glycolysis","GALE"
"Glycolysis","Glycolysis","GALK1"
"Glycolysis","Glycolysis","GALK2"
"Glycolysis","Glycolysis","GAPDHS"
"Glycolysis","Glycolysis","GCLC"
"Glycolysis","Glycolysis","GFPT1"
"Glycolysis","Glycolysis","GFUS"
"Glycolysis","Glycolysis","GLCE"
"Glycolysis","Glycolysis","GLRX"
"Glycolysis","Glycolysis","GMPPA"
"Glycolysis","Glycolysis","GMPPB"
"Glycolysis","Glycolysis","GNE"
"Glycolysis","Glycolysis","GNPDA1"
"Glycolysis","Glycolysis","GOT1"
"Glycolysis","Glycolysis","GOT2"
"Glycolysis","Glycolysis","GPC1"
"Glycolysis","Glycolysis","GPC3"
"Glycolysis","Glycolysis","GPC4"
"Glycolysis","Glycolysis","GPR87"
"Glycolysis","Glycolysis","GUSB"
"Glycolysis","Glycolysis","GYS1"
"Glycolysis","Glycolysis","GYS2"
"Glycolysis","Glycolysis","HAX1"
"Glycolysis","Glycolysis","HDLBP"
"Glycolysis","Glycolysis","HK2"
"Glycolysis","Glycolysis","HMMR"
"Glycolysis","Glycolysis","HOMER1"
"Glycolysis","Glycolysis","HS2ST1"
"Glycolysis","Glycolysis","HS6ST2"
"Glycolysis","Glycolysis","HSPA5"
"Glycolysis","Glycolysis","IDH1"
"Glycolysis","Glycolysis","IDUA"
"Glycolysis","Glycolysis","IER3"
"Glycolysis","Glycolysis","IGFBP3"
"Glycolysis","Glycolysis","IL13RA1"
"Glycolysis","Glycolysis","IRS2"
"Glycolysis","Glycolysis","ISG20"
"Glycolysis","Glycolysis","KDELR3"
"Glycolysis","Glycolysis","KIF20A"
"Glycolysis","Glycolysis","KIF2A"
"Glycolysis","Glycolysis","LCT"
"Glycolysis","Glycolysis","LDHA"
"Glycolysis","Glycolysis","LDHC"
"Glycolysis","Glycolysis","LHPP"
"Glycolysis","Glycolysis","LHX9"
"Glycolysis","Glycolysis","MDH1"
"Glycolysis","Glycolysis","MDH2"
"Glycolysis","Glycolysis","ME1"
"Glycolysis","Glycolysis","ME2"
"Glycolysis","Glycolysis","MED24"
"Glycolysis","Glycolysis","MERTK"
"Glycolysis","Glycolysis","MET"
"Glycolysis","Glycolysis","MIF"
"Glycolysis","Glycolysis","MIOX"
"Glycolysis","Glycolysis","MPI"
"Glycolysis","Glycolysis","MXI1"
"Glycolysis","Glycolysis","NANP"
"Glycolysis","Glycolysis","NASP"
"Glycolysis","Glycolysis","NDST3"
"Glycolysis","Glycolysis","NDUFV3"
"Glycolysis","Glycolysis","NOL3"
"Glycolysis","Glycolysis","NSDHL"
"Glycolysis","Glycolysis","NT5E"
"Glycolysis","Glycolysis","P4HA1"
"Glycolysis","Glycolysis","P4HA2"
"Glycolysis","Glycolysis","PAM"
"Glycolysis","Glycolysis","PAXIP1"
"Glycolysis","Glycolysis","PC"
"Glycolysis","Glycolysis","PDK3"
"Glycolysis","Glycolysis","PFKFB1"
"Glycolysis","Glycolysis","PFKP"
"Glycolysis","Glycolysis","PGAM1"
"Glycolysis","Glycolysis","PGAM2"
"Glycolysis","Glycolysis","PGK1"
"Glycolysis","Glycolysis","PGLS"
"Glycolysis","Glycolysis","PGM2"
"Glycolysis","Glycolysis","PHKA2"
"Glycolysis","Glycolysis","PKM"
"Glycolysis","Glycolysis","PKP2"
"Glycolysis","Glycolysis","PLOD1"
"Glycolysis","Glycolysis","PLOD2"
"Glycolysis","Glycolysis","PMM2"
"Glycolysis","Glycolysis","POLR3K"
"Glycolysis","Glycolysis","PPFIA4"
"Glycolysis","Glycolysis","PPIA"
"Glycolysis","Glycolysis","PPP2CB"
"Glycolysis","Glycolysis","PRPS1"
"Glycolysis","Glycolysis","PSMC4"
"Glycolysis","Glycolysis","PYGB"
"Glycolysis","Glycolysis","PYGL"
"Glycolysis","Glycolysis","QSOX1"
"Glycolysis","Glycolysis","RARS1"
"Glycolysis","Glycolysis","RBCK1"
"Glycolysis","Glycolysis","RPE"
"Glycolysis","Glycolysis","RRAGD"
"Glycolysis","Glycolysis","SAP30"
"Glycolysis","Glycolysis","SDC1"
"Glycolysis","Glycolysis","SDC2"
"Glycolysis","Glycolysis","SDC3"
"Glycolysis","Glycolysis","SDHC"
"Glycolysis","Glycolysis","SLC16A3"
"Glycolysis","Glycolysis","SLC25A10"
"Glycolysis","Glycolysis","SLC25A13"
"Glycolysis","Glycolysis","SLC35A3"
"Glycolysis","Glycolysis","SLC37A4"
"Glycolysis","Glycolysis","SOD1"
"Glycolysis","Glycolysis","SOX9"
"Glycolysis","Glycolysis","SPAG4"
"Glycolysis","Glycolysis","SRD5A3"
"Glycolysis","Glycolysis","STC1"
"Glycolysis","Glycolysis","STC2"
"Glycolysis","Glycolysis","STMN1"
"Glycolysis","Glycolysis","TALDO1"
"Glycolysis","Glycolysis","TFF3"
"Glycolysis","Glycolysis","TGFA"
"Glycolysis","Glycolysis","TGFBI"
"Glycolysis","Glycolysis","TKTL1"
"Glycolysis","Glycolysis","TPBG"
"Glycolysis","Glycolysis","TPI1"
"Glycolysis","Glycolysis","TPST1"
"Glycolysis","Glycolysis","TXN"
"Glycolysis","Glycolysis","UGP2"
"Glycolysis","Glycolysis","VCAN"
"Glycolysis","Glycolysis","VEGFA"
"Glycolysis","Glycolysis","VLDLR"
"Glycolysis","Glycolysis","XYLT2"
"Glycolysis","Glycolysis","ZNF292"
"IL2","IL2 STAT5 signaling pathway","ABCB1"
"IL2","IL2 STAT5 signaling pathway","ADAM19"
"IL2","IL2 STAT5 signaling pathway","AGER"
"IL2","IL2 STAT5 signaling pathway","AHCY"
"IL2","IL2 STAT5 signaling pathway","AHNAK"
"IL2","IL2 STAT5 signaling pathway","AHR"
"IL2","IL2 STAT5 signaling pathway","ALCAM"
"IL2","IL2 STAT5 signaling pathway","AMACR"
"IL2","IL2 STAT5 signaling pathway","ANXA4"
"IL2","IL2 STAT5 signaling pathway","APLP1"
"IL2","IL2 STAT5 signaling pathway","ARL4A"
"IL2","IL2 STAT5 signaling pathway","BATF"
"IL2","IL2 STAT5 signaling pathway","BATF3"
"IL2","IL2 STAT5 signaling pathway","BCL2"
"IL2","IL2 STAT5 signaling pathway","BCL2L1"
"IL2","IL2 STAT5 signaling pathway","BHLHE40"
"IL2","IL2 STAT5 signaling pathway","BMP2"
"IL2","IL2 STAT5 signaling pathway","BMPR2"
"IL2","IL2 STAT5 signaling pathway","CA2"
"IL2","IL2 STAT5 signaling pathway","CAPG"
"IL2","IL2 STAT5 signaling pathway","CAPN3"
"IL2","IL2 STAT5 signaling pathway","CASP3"
"IL2","IL2 STAT5 signaling pathway","CCND2"
"IL2","IL2 STAT5 signaling pathway","CCND3"
"IL2","IL2 STAT5 signaling pathway","CCNE1"
"IL2","IL2 STAT5 signaling pathway","CCR4"
"IL2","IL2 STAT5 signaling pathway","CD44"
"IL2","IL2 STAT5 signaling pathway","CD48"
"IL2","IL2 STAT5 signaling pathway","CD79B"
"IL2","IL2 STAT5 signaling pathway","CD81"
"IL2","IL2 STAT5 signaling pathway","CD83"
"IL2","IL2 STAT5 signaling pathway","CD86"
"IL2","IL2 STAT5 signaling pathway","CDC42SE2"
"IL2","IL2 STAT5 signaling pathway","CDC6"
"IL2","IL2 STAT5 signaling pathway","CDCP1"
"IL2","IL2 STAT5 signaling pathway","CDKN1C"
"IL2","IL2 STAT5 signaling pathway","CISH"
"IL2","IL2 STAT5 signaling pathway","CKAP4"
"IL2","IL2 STAT5 signaling pathway","COCH"
"IL2","IL2 STAT5 signaling pathway","COL6A1"
"IL2","IL2 STAT5 signaling pathway","CSF1"
"IL2","IL2 STAT5 signaling pathway","CSF2"
"IL2","IL2 STAT5 signaling pathway","CST7"
"IL2","IL2 STAT5 signaling pathway","CTLA4"
"IL2","IL2 STAT5 signaling pathway","CTSZ"
"IL2","IL2 STAT5 signaling pathway","CXCL10"
"IL2","IL2 STAT5 signaling pathway","CYFIP1"
"IL2","IL2 STAT5 signaling pathway","DCPS"
"IL2","IL2 STAT5 signaling pathway","DENND5A"
"IL2","IL2 STAT5 signaling pathway","DHRS3"
"IL2","IL2 STAT5 signaling pathway","DRC1"
"IL2","IL2 STAT5 signaling pathway","ECM1"
"IL2","IL2 STAT5 signaling pathway","EEF1AKMT1"
"IL2","IL2 STAT5 signaling pathway","EMP1"
"IL2","IL2 STAT5 signaling pathway","ENO3"
"IL2","IL2 STAT5 signaling pathway","ENPP1"
"IL2","IL2 STAT5 signaling pathway","EOMES"
"IL2","IL2 STAT5 signaling pathway","ETFBKMT"
"IL2","IL2 STAT5 signaling pathway","ETV4"
"IL2","IL2 STAT5 signaling pathway","F2RL2"
"IL2","IL2 STAT5 signaling pathway","FAH"
"IL2","IL2 STAT5 signaling pathway","FGL2"
"IL2","IL2 STAT5 signaling pathway","FLT3LG"
"IL2","IL2 STAT5 signaling pathway","FURIN"
"IL2","IL2 STAT5 signaling pathway","GABARAPL1"
"IL2","IL2 STAT5 signaling pathway","GADD45B"
"IL2","IL2 STAT5 signaling pathway","GALM"
"IL2","IL2 STAT5 signaling pathway","GATA1"
"IL2","IL2 STAT5 signaling pathway","GBP4"
"IL2","IL2 STAT5 signaling pathway","GLIPR2"
"IL2","IL2 STAT5 signaling pathway","GPR65"
"IL2","IL2 STAT5 signaling pathway","GPR83"
"IL2","IL2 STAT5 signaling pathway","GPX4"
"IL2","IL2 STAT5 signaling pathway","GSTO1"
"IL2","IL2 STAT5 signaling pathway","GUCY1B1"
"IL2","IL2 STAT5 signaling pathway","HIPK2"
"IL2","IL2 STAT5 signaling pathway","HK2"
"IL2","IL2 STAT5 signaling pathway","HOPX"
"IL2","IL2 STAT5 signaling pathway","HUWE1"
"IL2","IL2 STAT5 signaling pathway","HYCC2"
"IL2","IL2 STAT5 signaling pathway","ICOS"
"IL2","IL2 STAT5 signaling pathway","IFITM3"
"IL2","IL2 STAT5 signaling pathway","IFNGR1"
"IL2","IL2 STAT5 signaling pathway","IGF1R"
"IL2","IL2 STAT5 signaling pathway","IGF2R"
"IL2","IL2 STAT5 signaling pathway","IKZF2"
"IL2","IL2 STAT5 signaling pathway","IKZF4"
"IL2","IL2 STAT5 signaling pathway","IL10"
"IL2","IL2 STAT5 signaling pathway","IL10RA"
"IL2","IL2 STAT5 signaling pathway","IL13"
"IL2","IL2 STAT5 signaling pathway","IL18R1"
"IL2","IL2 STAT5 signaling pathway","IL1R2"
"IL2","IL2 STAT5 signaling pathway","IL1RL1"
"IL2","IL2 STAT5 signaling pathway","IL2RA"
"IL2","IL2 STAT5 signaling pathway","IL2RB"
"IL2","IL2 STAT5 signaling pathway","IL3RA"
"IL2","IL2 STAT5 signaling pathway","IL4R"
"IL2","IL2 STAT5 signaling pathway","IRF4"
"IL2","IL2 STAT5 signaling pathway","IRF6"
"IL2","IL2 STAT5 signaling pathway","IRF8"
"IL2","IL2 STAT5 signaling pathway","ITGA6"
"IL2","IL2 STAT5 signaling pathway","ITGAE"
"IL2","IL2 STAT5 signaling pathway","ITGAV"
"IL2","IL2 STAT5 signaling pathway","ITIH5"
"IL2","IL2 STAT5 signaling pathway","KLF6"
"IL2","IL2 STAT5 signaling pathway","LCLAT1"
"IL2","IL2 STAT5 signaling pathway","LIF"
"IL2","IL2 STAT5 signaling pathway","LRIG1"
"IL2","IL2 STAT5 signaling pathway","LRRC8C"
"IL2","IL2 STAT5 signaling pathway","LTB"
"IL2","IL2 STAT5 signaling pathway","MAFF"
"IL2","IL2 STAT5 signaling pathway","MAP3K8"
"IL2","IL2 STAT5 signaling pathway","MAP6"
"IL2","IL2 STAT5 signaling pathway","MAPKAPK2"
"IL2","IL2 STAT5 signaling pathway","MUC1"
"IL2","IL2 STAT5 signaling pathway","MXD1"
"IL2","IL2 STAT5 signaling pathway","MYC"
"IL2","IL2 STAT5 signaling pathway","MYO1C"
"IL2","IL2 STAT5 signaling pathway","MYO1E"
"IL2","IL2 STAT5 signaling pathway","NCOA3"
"IL2","IL2 STAT5 signaling pathway","NCS1"
"IL2","IL2 STAT5 signaling pathway","NDRG1"
"IL2","IL2 STAT5 signaling pathway","NFIL3"
"IL2","IL2 STAT5 signaling pathway","NFKBIZ"
"IL2","IL2 STAT5 signaling pathway","NOP2"
"IL2","IL2 STAT5 signaling pathway","NRP1"
"IL2","IL2 STAT5 signaling pathway","NT5E"
"IL2","IL2 STAT5 signaling pathway","ODC1"
"IL2","IL2 STAT5 signaling pathway","P2RX4"
"IL2","IL2 STAT5 signaling pathway","P4HA1"
"IL2","IL2 STAT5 signaling pathway","PDCD2L"
"IL2","IL2 STAT5 signaling pathway","PENK"
"IL2","IL2 STAT5 signaling pathway","PHLDA1"
"IL2","IL2 STAT5 signaling pathway","PHTF2"
"IL2","IL2 STAT5 signaling pathway","PIM1"
"IL2","IL2 STAT5 signaling pathway","PLAGL1"
"IL2","IL2 STAT5 signaling pathway","PLEC"
"IL2","IL2 STAT5 signaling pathway","PLIN2"
"IL2","IL2 STAT5 signaling pathway","PLPP1"
"IL2","IL2 STAT5 signaling pathway","PLSCR1"
"IL2","IL2 STAT5 signaling pathway","PNP"
"IL2","IL2 STAT5 signaling pathway","POU2F1"
"IL2","IL2 STAT5 signaling pathway","PRAF2"
"IL2","IL2 STAT5 signaling pathway","PRKCH"
"IL2","IL2 STAT5 signaling pathway","PRNP"
"IL2","IL2 STAT5 signaling pathway","PTCH1"
"IL2","IL2 STAT5 signaling pathway","PTGER2"
"IL2","IL2 STAT5 signaling pathway","PTH1R"
"IL2","IL2 STAT5 signaling pathway","PTRH2"
"IL2","IL2 STAT5 signaling pathway","PUS1"
"IL2","IL2 STAT5 signaling pathway","RABGAP1L"
"IL2","IL2 STAT5 signaling pathway","RGS16"
"IL2","IL2 STAT5 signaling pathway","RHOB"
"IL2","IL2 STAT5 signaling pathway","RHOH"
"IL2","IL2 STAT5 signaling pathway","RNH1"
"IL2","IL2 STAT5 signaling pathway","RORA"
"IL2","IL2 STAT5 signaling pathway","RRAGD"
"IL2","IL2 STAT5 signaling pathway","S100A1"
"IL2","IL2 STAT5 signaling pathway","SCN9A"
"IL2","IL2 STAT5 signaling pathway","SELL"
"IL2","IL2 STAT5 signaling pathway","SELP"
"IL2","IL2 STAT5 signaling pathway","SERPINB6"
"IL2","IL2 STAT5 signaling pathway","SERPINC1"
"IL2","IL2 STAT5 signaling pathway","SH3BGRL2"
"IL2","IL2 STAT5 signaling pathway","SHE"
"IL2","IL2 STAT5 signaling pathway","SLC1A5"
"IL2","IL2 STAT5 signaling pathway","SLC29A2"
"IL2","IL2 STAT5 signaling pathway","SLC2A3"
"IL2","IL2 STAT5 signaling pathway","SLC39A8"
"IL2","IL2 STAT5 signaling pathway","SMPDL3A"
"IL2","IL2 STAT5 signaling pathway","SNX14"
"IL2","IL2 STAT5 signaling pathway","SNX9"
"IL2","IL2 STAT5 signaling pathway","SOCS1"
"IL2","IL2 STAT5 signaling pathway","SOCS2"
"IL2","IL2 STAT5 signaling pathway","SPP1"
"IL2","IL2 STAT5 signaling pathway","SPRED2"
"IL2","IL2 STAT5 signaling pathway","SPRY4"
"IL2","IL2 STAT5 signaling pathway","ST3GAL4"
"IL2","IL2 STAT5 signaling pathway","SWAP70"
"IL2","IL2 STAT5 signaling pathway","SYNGR2"
"IL2","IL2 STAT5 signaling pathway","SYT11"
"IL2","IL2 STAT5 signaling pathway","TGM2"
"IL2","IL2 STAT5 signaling pathway","TIAM1"
"IL2","IL2 STAT5 signaling pathway","TLR7"
"IL2","IL2 STAT5 signaling pathway","TNFRSF18"
"IL2","IL2 STAT5 signaling pathway","TNFRSF1B"
"IL2","IL2 STAT5 signaling pathway","TNFRSF21"
"IL2","IL2 STAT5 signaling pathway","TNFRSF4"
"IL2","IL2 STAT5 signaling pathway","TNFRSF8"
"IL2","IL2 STAT5 signaling pathway","TNFRSF9"
"IL2","IL2 STAT5 signaling pathway","TNFSF10"
"IL2","IL2 STAT5 signaling pathway","TNFSF11"
"IL2","IL2 STAT5 signaling pathway","TRAF1"
"IL2","IL2 STAT5 signaling pathway","TTC39B"
"IL2","IL2 STAT5 signaling pathway","TWSG1"
"IL2","IL2 STAT5 signaling pathway","UCK2"
"IL2","IL2 STAT5 signaling pathway","UMPS"
"IL2","IL2 STAT5 signaling pathway","WLS"
"IL2","IL2 STAT5 signaling pathway","XBP1"
"MYC_targets","MYC targets v1","ABCE1"
"MYC_targets","MYC targets v1","ACP1"
"MYC_targets","MYC targets v1","AIMP2"
"MYC_targets","MYC targets v1","AP3S1"
"MYC_targets","MYC targets v1","APEX1"
"MYC_targets","MYC targets v1","BUB3"
"MYC_targets","MYC targets v1","C1QBP"
"MYC_targets","MYC targets v1","CAD"
"MYC_targets","MYC targets v1","CANX"
"MYC_targets","MYC targets v1","CBX3"
"MYC_targets","MYC targets v1","CCNA2"
"MYC_targets","MYC targets v1","CCT2"
"MYC_targets","MYC targets v1","CCT3"
"MYC_targets","MYC targets v1","CCT4"
"MYC_targets","MYC targets v1","CCT5"
"MYC_targets","MYC targets v1","CCT7"
"MYC_targets","MYC targets v1","CDC20"
"MYC_targets","MYC targets v1","CDC45"
"MYC_targets","MYC targets v1","CDK2"
"MYC_targets","MYC targets v1","CDK4"
"MYC_targets","MYC targets v1","CLNS1A"
"MYC_targets","MYC targets v1","CNBP"
"MYC_targets","MYC targets v1","COPS5"
"MYC_targets","MYC targets v1","COX5A"
"MYC_targets","MYC targets v1","CSTF2"
"MYC_targets","MYC targets v1","CTPS1"
"MYC_targets","MYC targets v1","CUL1"
"MYC_targets","MYC targets v1","CYC1"
"MYC_targets","MYC targets v1","DDX18"
"MYC_targets","MYC targets v1","DDX21"
"MYC_targets","MYC targets v1","DEK"
"MYC_targets","MYC targets v1","DHX15"
"MYC_targets","MYC targets v1","DUT"
"MYC_targets","MYC targets v1","EEF1B2"
"MYC_targets","MYC targets v1","EIF1AX"
"MYC_targets","MYC targets v1","EIF2S1"
"MYC_targets","MYC targets v1","EIF2S2"
"MYC_targets","MYC targets v1","EIF3B"
"MYC_targets","MYC targets v1","EIF3D"
"MYC_targets","MYC targets v1","EIF3J"
"MYC_targets","MYC targets v1","EIF4A1"
"MYC_targets","MYC targets v1","EIF4E"
"MYC_targets","MYC targets v1","EIF4G2"
"MYC_targets","MYC targets v1","EIF4H"
"MYC_targets","MYC targets v1","EPRS1"
"MYC_targets","MYC targets v1","ERH"
"MYC_targets","MYC targets v1","ETF1"
"MYC_targets","MYC targets v1","EXOSC7"
